station_id,station_name,latitude,longitude,year,month,date,month_id,season,split,rainfall_mm,CCS,CDR,CHIRPS,ERA5,GSMaP_Gauge,GSMaP_MVK,IMERG,LST,NDVI,PDIR,PERSIANN,Distance_Sea_meter,Land_Aspect_Degree_30m,Land_Khulna_SRTM_DEM,Land_Slope_Degree_30m,month_sin,month_cos,raster_x,raster_y,inside_raster_bounds,valid_predictor_count,missing_predictor_count,all_predictors_available
CL517,Rupsa,22.79,89.59,2020,1,2020-01-01,2020_01,Winter,train,0.0,0.7116984724998474,29.95711708068848,31.986722946166992,20.413454055786133,59.90077590942383,109.00602722167967,0.0547668598592281,22.200000762939453,0.3138000071048736,17.8482666015625,12.426973342895508,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.4999999999999999,0.8660254037844387,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2020,2,2020-02-01,2020_02,Winter,train,62.1,1.0,13.500752449035645,8.432151794433594,5.85026741027832,5.592951774597168,26.899677276611328,0.0100151980295777,25.565000534057617,0.5611000061035156,13.1281156539917,3.63840126991272,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.8660254037844386,0.5000000000000001,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2020,2,2020-02-01,2020_02,Winter,train,69.4,1.0,12.830934524536133,8.39728832244873,6.837039470672607,5.218849182128906,24.416553497314453,0.0096264816820621,27.84000015258789,0.4239000082015991,18.285017013549805,2.9725139141082764,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.8660254037844386,0.5000000000000001,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2020,2,2020-02-01,2020_02,Winter,train,52.3,0.0,14.449152946472168,9.565817832946776,6.129274845123291,8.39269733428955,35.31096267700195,0.0081346863880753,24.799999237060547,0.4657999873161316,7.044314384460449,0.8267295956611633,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.8660254037844386,0.5000000000000001,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2020,2,2020-02-01,2020_02,Winter,train,53.1,0.7116984724998474,12.791996002197266,9.178473472595217,7.119772434234619,5.593812942504883,30.03789329528809,0.0087132593616843,25.424999237060547,0.3470999896526336,27.327672958374023,2.55629825592041,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.8660254037844386,0.5000000000000001,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2020,3,2020-03-01,2020_03,Pre_Monsoon,train,30.1,4.364168167114258,34.14872360229492,60.17803192138672,28.93586158752441,101.32975006103516,58.15544891357422,0.0422212406992912,29.959999084472656,0.6463000178337097,42.078643798828125,24.80595016479492,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,1.0,6.123233995736766e-17,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2020,3,2020-03-01,2020_03,Pre_Monsoon,train,49.9,8.67577838897705,33.55403137207031,57.115631103515625,25.27549362182617,67.27298736572266,41.5882682800293,0.0398427993059158,33.80500030517578,0.4151000082492828,42.91362380981445,23.83186149597168,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,1.0,6.123233995736766e-17,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2020,3,2020-03-01,2020_03,Pre_Monsoon,train,47.8,3.311685800552368,34.314388275146484,59.40286636352539,35.473602294921875,104.48435974121094,49.72500228881836,0.0421932004392147,29.55500030517578,0.3910000026226043,39.93629837036133,21.371566772460938,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,1.0,6.123233995736766e-17,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2020,3,2020-03-01,2020_03,Pre_Monsoon,train,63.7,7.142649173736572,33.42375946044922,52.0986328125,23.73931884765625,61.5941047668457,36.95595169067383,0.0384953320026397,30.934999465942383,0.4596999883651733,49.12118911743164,23.298418045043945,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,1.0,6.123233995736766e-17,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2020,4,2020-04-01,2020_04,Pre_Monsoon,train,83.8,50.23121643066406,119.77751922607422,83.42823791503906,272.3319091796875,252.262924194336,241.5384063720703,0.1568662822246551,30.959999084472656,0.5823000073432922,123.00822448730467,111.94905853271484,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.8660254037844387,-0.4999999999999998,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2020,4,2020-04-01,2020_04,Pre_Monsoon,train,97.3,46.17547607421875,128.29412841796875,89.55096435546875,265.74249267578125,382.6228637695313,287.26202392578125,0.1726254075765609,35.290000915527344,0.4857999980449676,111.57884216308594,103.55250549316406,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.8660254037844387,-0.4999999999999998,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2020,4,2020-04-01,2020_04,Pre_Monsoon,train,117.9,46.92837142944336,119.39627838134766,83.96194458007812,274.06866455078125,212.5367584228516,161.4547576904297,0.1461318135261535,30.815000534057617,0.3743000030517578,97.05927276611328,103.87123107910156,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.8660254037844387,-0.4999999999999998,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2020,4,2020-04-01,2020_04,Pre_Monsoon,train,91.9,59.80999755859375,131.04904174804688,89.91493225097656,260.0916442871094,372.34576416015625,278.8258972167969,0.1810329407453537,32.290000915527344,0.4982999861240387,108.17010498046876,99.95759582519533,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.8660254037844387,-0.4999999999999998,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2020,5,2020-05-01,2020_05,Pre_Monsoon,train,123.4,176.74130249023438,307.20538330078125,312.8074035644531,168.10694885253906,362.6899719238281,381.3581237792969,0.3780626058578491,31.1433334350586,0.5317000150680542,307.3789367675781,136.70864868164062,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.4999999999999999,-0.8660254037844387,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2020,5,2020-05-01,2020_05,Pre_Monsoon,train,166.0,162.8292694091797,312.5262145996094,277.5832824707031,153.1161651611328,344.9680480957031,358.5865173339844,0.3677281737327575,32.130001068115234,0.5195000171661377,271.9203796386719,133.12417602539062,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.4999999999999999,-0.8660254037844387,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2020,5,2020-05-01,2020_05,Pre_Monsoon,train,122.0,208.5298614501953,285.554443359375,262.42926025390625,157.2347869873047,383.0236511230469,371.9784851074219,0.3757832944393158,31.729999542236328,0.5091000199317932,409.9520568847656,133.8103790283203,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.4999999999999999,-0.8660254037844387,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2020,5,2020-05-01,2020_05,Pre_Monsoon,train,169.1,139.56314086914062,313.0546875,251.3054656982422,144.62588500976562,336.031005859375,376.8697509765625,0.3610550761222839,31.71999931335449,0.5164999961853027,247.43096923828125,131.6935272216797,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.4999999999999999,-0.8660254037844387,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2020,6,2020-06-01,2020_06,Monsoon,train,95.4,337.01837158203125,365.42584228515625,346.90496826171875,278.9169921875,397.91400146484375,481.3239135742188,0.4859704971313476,27.61000061035156,0.5425999760627747,251.97352600097656,376.6492004394531,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,1.2246467991473532e-16,-1.0,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2020,6,2020-06-01,2020_06,Monsoon,train,266.4,291.3498229980469,371.88134765625,343.8644104003906,293.0648498535156,441.794189453125,449.0039978027344,0.4966595470905304,31.32999992370605,0.4954000115394592,236.6011199951172,371.0584106445313,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,1.2246467991473532e-16,-1.0,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2020,6,2020-06-01,2020_06,Monsoon,train,267.3,369.6368713378906,399.5272216796875,402.5924682617188,283.2952880859375,425.2043762207031,769.3670043945312,0.5569446086883545,27.1299991607666,0.4180999994277954,337.3741455078125,407.9759521484375,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,1.2246467991473532e-16,-1.0,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2020,6,2020-06-01,2020_06,Monsoon,train,223.2,315.0176086425781,375.7533264160156,346.1214294433594,296.9244689941406,420.3296813964844,482.240966796875,0.5090057849884033,29.8799991607666,0.3684999942779541,249.8342437744141,371.4033203125,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,1.2246467991473532e-16,-1.0,89.59,22.79,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2020,7,2020-07-01,2020_07,Monsoon,train,466.1,288.1192321777344,438.6409912109375,351.21014404296875,320.673095703125,267.2636108398437,270.64715576171875,0.4733993113040924,26.170000076293945,0.3255000114440918,328.9568176269531,232.73423767089844,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-0.4999999999999997,-0.8660254037844388,89.3182,22.585,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2020,8,2020-08-01,2020_08,Monsoon,train,326.4,367.4132385253906,342.6119689941406,311.4576110839844,318.4189147949219,420.2042541503906,451.97314453125,0.5052546262741089,31.049999237060547,0.6898000240325928,448.6444091796875,311.4383544921875,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-0.8660254037844385,-0.5000000000000004,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2020,8,2020-08-01,2020_08,Monsoon,train,349.6,339.4148864746094,360.8049926757813,320.9362487792969,303.0115966796875,416.2317199707031,450.0103454589844,0.4971200227737427,33.04999923706055,0.5674999952316284,450.4138793945313,276.8020935058594,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-0.8660254037844385,-0.5000000000000004,89.55,22.8319,True,15,0,True
CL517,Rupsa,22.79,89.59,2020,8,2020-08-01,2020_08,Monsoon,train,302.9,311.0692138671875,367.8761291503906,326.6713562011719,308.76885986328125,404.369384765625,469.2072143554688,0.5140791535377502,28.229999542236328,0.4677999913692474,428.9715270996094,266.1221923828125,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-0.8660254037844385,-0.5000000000000004,89.59,22.79,True,15,0,True
CL510,Khulna,22.8319,89.55,2020,9,2020-09-01,2020_09,Monsoon,train,207.2,271.4812927246094,251.74110412597656,170.2528076171875,218.842041015625,269.0330810546875,186.0618133544922,0.3132003545761108,32.0099983215332,0.5674999952316284,370.9360961914063,216.64599609375,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-1.0,-1.8369701987210292e-16,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2020,9,2020-09-01,2020_09,Monsoon,train,250.8,298.2530822753906,245.80758666992188,164.0642852783203,222.3049468994141,228.29605102539065,265.197021484375,0.3019959926605224,31.209999084472656,0.5516999959945679,472.4568786621094,244.7052154541016,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-1.0,-1.8369701987210292e-16,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2020,9,2020-09-01,2020_09,Monsoon,train,137.5,269.5433654785156,252.1755828857422,173.50633239746094,217.1161193847656,274.4551086425781,220.82406616210932,0.3213307559490204,30.90999984741211,0.4370999932289123,398.7737731933594,216.72178649902344,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-1.0,-1.8369701987210292e-16,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2020,10,2020-10-01,2020_10,Post_Monsoon,train,322.4,130.82467651367188,158.20457458496094,124.69438934326172,153.8426055908203,236.0508728027344,347.8295288085937,0.248471051454544,29.76000022888184,0.6654999852180481,274.4965515136719,149.78233337402344,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-0.8660254037844386,0.5000000000000001,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2020,10,2020-10-01,2020_10,Post_Monsoon,train,229.2,164.07559204101562,155.0791778564453,154.92434692382812,150.18338012695312,293.3330993652344,418.8385009765625,0.2654599547386169,31.51499938964844,0.5490999817848206,302.8876953125,169.37710571289062,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-0.8660254037844386,0.5000000000000001,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2020,10,2020-10-01,2020_10,Post_Monsoon,train,238.1,106.9967041015625,171.12002563476562,115.75621032714844,178.25579833984375,229.69674682617188,316.5019836425781,0.2724393606185913,28.309999465942383,0.5633999705314636,306.541748046875,164.9225616455078,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-0.8660254037844386,0.5000000000000001,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2020,10,2020-10-01,2020_10,Post_Monsoon,train,192.7,171.20028686523438,154.63555908203125,154.75950622558594,154.18948364257812,313.39990234375,448.13873291015625,0.2806202173233032,29.53499984741211,0.6284999847412109,321.5853576660156,176.40855407714844,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-0.8660254037844386,0.5000000000000001,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2020,11,2020-11-01,2020_11,Post_Monsoon,train,38.2,5.922698020935059,9.513418197631836,10.903386116027832,16.739639282226562,12.403524398803713,7.274925708770752,0.0291368290781974,27.88999938964844,0.6412000060081482,7.589069843292236,3.4954640865325928,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-0.5000000000000004,0.8660254037844384,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2020,11,2020-11-01,2020_11,Post_Monsoon,train,54.2,3.309022903442383,8.98431396484375,8.609527587890625,16.939661026000977,12.030259132385254,5.424386501312256,0.0282091274857521,29.88333320617676,0.5051000118255615,8.928238868713379,4.379231929779053,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-0.5000000000000004,0.8660254037844384,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2020,11,2020-11-01,2020_11,Post_Monsoon,train,49.3,4.692506313323975,12.449251174926758,15.170490264892578,18.097347259521484,8.688644409179688,3.246817350387573,0.0371669679880142,25.86333274841309,0.4745000004768371,11.163323402404783,4.379055500030518,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-0.5000000000000004,0.8660254037844384,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2020,11,2020-11-01,2020_11,Post_Monsoon,train,10.4,3.807250499725342,9.011693000793455,10.909958839416504,18.17302322387696,12.044393539428713,4.436028480529785,0.0295046716928482,26.976667404174805,0.6202999949455261,12.230589866638184,4.717646598815918,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-0.5000000000000004,0.8660254037844384,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2020,12,2020-12-01,2020_12,Winter,train,16.0,0.0,0.0,2.716778516769409,0.1862779706716537,0.0016536582261323,0.0,0.0023969796020537,22.989999771118164,0.5049999952316284,0.0,0.0,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-2.4492935982947064e-16,1.0,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2020,12,2020-12-01,2020_12,Winter,train,30.6,0.0,0.0,2.5520565509796143,0.1650855392217636,0.2125719934701919,0.0,0.0029964060522615,25.2549991607666,0.4311999976634979,0.0,0.0,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-2.4492935982947064e-16,1.0,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2020,12,2020-12-01,2020_12,Winter,train,25.8,0.0,0.0,3.336649179458618,0.066516101360321,0.0,0.0037691495381295,0.0045934244990348,22.28499984741211,0.3797999918460846,0.0,0.0,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-2.4492935982947064e-16,1.0,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2020,12,2020-12-01,2020_12,Winter,train,6.7,0.0,0.0,1.8879338502883911,0.1307862997055053,0.7879700064659119,0.0,0.0031535828020423,23.479999542236328,0.4097000062465668,0.0,0.0,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-2.4492935982947064e-16,1.0,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2021,1,2021-01-01,2021_01,Winter,validation,0.0,0.0,0.0,3.61442804336548,2.4443790912628174,1.0658365488052368,0.0078943334519863,0.0055179977789521,23.1299991607666,0.5339000225067139,0.0,0.0,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.4999999999999999,0.8660254037844387,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2021,1,2021-01-01,2021_01,Winter,validation,0.0,0.0,0.0,4.313313007354736,2.1347172260284424,2.1097443103790283,0.0124667268246412,0.0069991033524274,25.174999237060547,0.3955000042915344,0.0,0.0,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.4999999999999999,0.8660254037844387,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2021,1,2021-01-01,2021_01,Winter,validation,0.0,0.0,0.423669159412384,4.934350490570068,1.333568453788757,0.1039444580674171,0.0021351133473217,0.0094674890860915,23.020000457763672,0.3952000141143799,0.0,0.0,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.4999999999999999,0.8660254037844387,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2021,1,2021-01-01,2021_01,Winter,validation,0.0,0.0,0.0,5.610561370849609,1.852156162261963,3.321272611618042,0.0044622453860938,0.0044759823940694,23.26000022888184,0.3188000023365021,0.0,0.0,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.4999999999999999,0.8660254037844387,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2021,2,2021-02-01,2021_02,Winter,validation,73.5,7.536675453186035,2.5383341312408447,6.249505043029785,1.3780595064163208,4.676896572113037,26.631511688232425,0.006229143589735,26.31999969482422,0.5593000054359436,33.79931640625,18.737977981567383,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.8660254037844386,0.5000000000000001,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2021,2,2021-02-01,2021_02,Winter,validation,82.2,15.7044038772583,2.486473560333252,5.915687561035156,1.2136688232421875,3.432591676712036,22.182090759277344,0.006000000052154,28.7450008392334,0.4052999913692474,57.69747161865234,28.53933906555176,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.8660254037844386,0.5000000000000001,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2021,2,2021-02-01,2021_02,Winter,validation,61.9,10.809706687927246,2.13399624824524,7.495278358459473,0.4472484290599823,4.382085800170898,18.385576248168945,0.0050262310542166,25.82999992370605,0.3476999998092651,28.23598289489746,19.36603546142578,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.8660254037844386,0.5000000000000001,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2021,2,2021-02-01,2021_02,Winter,validation,62.8,6.699610710144043,2.4445505142211914,6.420398712158203,0.958553433418274,3.15839958190918,22.32964134216309,0.006000000052154,26.729999542236328,0.3483999967575073,48.19886016845703,31.74156379699707,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.8660254037844386,0.5000000000000001,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2021,3,2021-03-01,2021_03,Pre_Monsoon,validation,30.1,0.0,4.664663791656494,11.094985961914062,8.695210456848145,0.0966593027114868,0.3162637948989868,0.0010000000474974,29.89999961853028,0.6381999850273132,4.327212333679199,0.72549968957901,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,1.0,6.123233995736766e-17,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2021,3,2021-03-01,2021_03,Pre_Monsoon,validation,49.0,1.0,5.487629413604736,12.366631507873535,7.688489437103271,0.2630659341812134,0.1275421530008316,0.0017908739391714,33.5,0.388399988412857,5.794710636138916,0.7247062921524048,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,1.0,6.123233995736766e-17,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2021,3,2021-03-01,2021_03,Pre_Monsoon,validation,47.3,0.0,7.244985103607178,9.198565483093262,7.19824743270874,0.3483457863330841,0.3360408842563629,0.0022194287739694,30.18000030517578,0.3447000086307525,3.2898077964782715,0.8816070556640625,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,1.0,6.123233995736766e-17,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2021,3,2021-03-01,2021_03,Pre_Monsoon,validation,59.7,1.0,5.938596248626709,12.500144004821776,7.19194221496582,0.1440967470407486,0.0782723054289817,0.0016336973058059,31.100000381469727,0.4620999991893768,9.286713600158691,0.7318272590637207,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,1.0,6.123233995736766e-17,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2021,4,2021-04-01,2021_04,Pre_Monsoon,validation,73.5,16.70435333251953,29.133331298828125,19.47998237609864,12.410391807556152,2.738608837127685,10.183793067932127,0.0271830335259437,32.776668548583984,0.5184999704360962,34.821414947509766,21.344446182250977,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.8660254037844387,-0.4999999999999998,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2021,4,2021-04-01,2021_04,Pre_Monsoon,validation,93.9,4.728874683380127,29.789283752441406,18.99400329589844,14.229022979736328,3.1596038341522217,8.964273452758789,0.0258505195379257,35.16999816894531,0.4153000116348266,27.794109344482425,18.54378890991211,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.8660254037844387,-0.4999999999999998,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2021,4,2021-04-01,2021_04,Pre_Monsoon,validation,108.7,4.330613613128662,27.96356964111328,21.73923110961914,7.038113594055176,2.140523672103882,5.6594648361206055,0.022773090749979,31.12333297729492,0.335999995470047,32.381961822509766,20.869903564453125,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.8660254037844387,-0.4999999999999998,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2021,4,2021-04-01,2021_04,Pre_Monsoon,validation,84.7,3.0379552841186523,29.953201293945312,18.01943588256836,12.882349967956545,2.9432408809661865,5.689073085784912,0.0248024947941303,33.05666732788086,0.4171000123023987,18.793746948242188,17.617204666137695,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.8660254037844387,-0.4999999999999998,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2021,5,2021-05-01,2021_05,Pre_Monsoon,validation,130.7,120.01139831542967,190.6925201416016,240.3085784912109,195.61001586914065,167.16737365722656,221.92645263671875,0.2058095484972,35.20000076293945,0.4790000021457672,248.60598754882807,173.23455810546875,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.4999999999999999,-0.8660254037844387,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2021,5,2021-05-01,2021_05,Pre_Monsoon,validation,154.4,106.18680572509766,171.45997619628906,199.7094573974609,204.6324615478516,154.8757781982422,246.5118103027344,0.1949982047080993,35.79999923706055,0.4383000135421753,249.10348510742188,156.06478881835938,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.4999999999999999,-0.8660254037844387,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2021,5,2021-05-01,2021_05,Pre_Monsoon,validation,114.0,96.66587829589844,166.26197814941406,197.0437469482422,172.25086975097656,159.24594116210938,136.8084259033203,0.2231568545103073,30.75,0.3736000061035156,225.42593383789065,169.0030975341797,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.4999999999999999,-0.8660254037844387,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2021,5,2021-05-01,2021_05,Pre_Monsoon,validation,158.2,93.99120330810548,163.0803985595703,185.7242126464844,204.46766662597656,143.555908203125,220.0565795898437,0.1930643767118454,34.540000915527344,0.3400999903678894,237.3192443847656,150.110595703125,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.4999999999999999,-0.8660254037844387,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2021,6,2021-06-01,2021_06,Monsoon,validation,90.7,467.829345703125,477.9252624511719,397.9482116699219,470.16058349609375,494.8947448730469,508.0270385742188,0.6810262799263,32.5099983215332,0.5960999727249146,366.2535095214844,366.6697387695313,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,1.2246467991473532e-16,-1.0,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2021,6,2021-06-01,2021_06,Monsoon,validation,244.8,425.3495788574219,502.1719055175781,446.3028869628906,483.3476257324219,497.2564086914063,515.3506469726562,0.6974677443504333,35.130001068115234,0.3736999928951263,378.32373046875,363.5257873535156,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,1.2246467991473532e-16,-1.0,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2021,6,2021-06-01,2021_06,Monsoon,validation,230.9,451.92620849609375,536.2432250976562,417.7496337890625,450.5551452636719,497.6749877929688,496.7189025878906,0.6922353506088257,29.239999771118164,0.3170999884605407,419.2226867675781,389.3408203125,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,1.2246467991473532e-16,-1.0,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2021,6,2021-06-01,2021_06,Monsoon,validation,209.9,365.7212219238281,513.8807983398438,443.4256591796875,479.8790588378906,499.4972229003906,570.8246459960938,0.6962221264839172,33.75,0.2633000016212463,386.8348083496094,364.3721008300781,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,1.2246467991473532e-16,-1.0,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2021,9,2021-09-01,2021_09,Monsoon,validation,75.8,281.80718994140625,382.8727416992188,339.7033996582031,287.27593994140625,366.5998840332031,398.6134643554688,0.5582312941551208,30.536666870117188,0.6118999719619751,408.86669921875,277.6557312011719,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-1.0,-1.8369701987210292e-16,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2021,9,2021-09-01,2021_09,Monsoon,validation,209.1,306.5682678222656,400.8235473632813,326.62255859375,279.9617614746094,347.6755676269531,416.572509765625,0.5386936664581299,34.38999938964844,0.5922999978065491,457.9241943359375,289.6874084472656,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-1.0,-1.8369701987210292e-16,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2021,9,2021-09-01,2021_09,Monsoon,validation,236.9,288.2729187011719,414.43701171875,377.2845458984375,305.5479431152344,434.944091796875,465.7724609375,0.6524341106414795,30.920000076293945,0.4533999860286712,442.4424743652344,278.1820373535156,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-1.0,-1.8369701987210292e-16,89.3182,22.585,True,15,0,True
