station_id,station_name,latitude,longitude,year,month,date,month_id,season,split,rainfall_mm,GSMaP_MVK,IMERG,LST,NDVI,PDIR,Distance_Sea_meter,Land_Aspect_Degree_30m,Land_Khulna_SRTM_DEM,Land_Slope_Degree_30m,month_sin,month_cos,raster_x,raster_y,inside_raster_bounds,valid_predictor_count,missing_predictor_count,all_predictors_available
CL517,Rupsa,22.79,89.59,2017,5,2017-05-01,2017_05,Pre_Monsoon,train,255.7,187.48475646972656,0.1766168177127838,31.46999931335449,0.4476000070571899,124.32311248779295,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.4999999999999999,-0.8660254037844387,89.59,22.79,True,15,0,True
CL503,Chalna,22.6012,89.5195,2017,6,2017-06-01,2017_06,Monsoon,train,212.7,433.5811767578125,0.5061184763908386,30.43000030517578,0.3034000098705292,837.4379272460938,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,1.2246467991473532e-16,-1.0,89.5195,22.6012,True,13,2,False
CL504,Dumuria,22.8093,89.4145,2017,6,2017-06-01,2017_06,Monsoon,train,114.3,658.820068359375,0.4731560051441192,32.22999954223633,0.5644000172615051,830.4907836914062,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,1.2246467991473532e-16,-1.0,89.4145,22.8093,True,15,0,True
CL509,Kapilmuni,22.6887,89.3088,2017,6,2017-06-01,2017_06,Monsoon,train,304.0,451.9334716796875,0.4555037915706634,30.36000061035156,0.5013999938964844,349.64056396484375,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,1.2246467991473532e-16,-1.0,89.3088,22.6887,True,13,2,False
CL510,Khulna,22.8319,89.55,2017,6,2017-06-01,2017_06,Monsoon,train,456.0,728.8864135742188,0.5018065571784973,30.46999931335449,0.4740999937057495,873.6295166015625,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,1.2246467991473532e-16,-1.0,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2017,6,2017-06-01,2017_06,Monsoon,train,624.0,324.7289428710937,0.4671918451786041,30.36000061035156,0.3858000040054321,839.0213012695312,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,1.2246467991473532e-16,-1.0,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2017,6,2017-06-01,2017_06,Monsoon,train,331.1,709.695068359375,0.5167378783226013,29.729999542236328,0.3526999950408935,851.0066528320312,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,1.2246467991473532e-16,-1.0,89.59,22.79,True,15,0,True
CL503,Chalna,22.6012,89.5195,2017,7,2017-07-01,2017_07,Monsoon,train,426.5,406.4087524414063,0.8314363360404968,29.390000343322754,0.3080999851226806,605.4791870117188,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,-0.4999999999999997,-0.8660254037844388,89.5195,22.6012,True,12,3,False
CL504,Dumuria,22.8093,89.4145,2017,7,2017-07-01,2017_07,Monsoon,train,637.0,382.6331787109375,0.7977726459503174,30.809999465942383,0.5644000172615051,592.4515991210938,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-0.4999999999999997,-0.8660254037844388,89.4145,22.8093,True,14,1,False
CL509,Kapilmuni,22.6887,89.3088,2017,7,2017-07-01,2017_07,Monsoon,train,606.0,400.3859252929688,0.8171030282974243,28.209999084472656,0.4528999924659729,432.24969482421875,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,-0.4999999999999997,-0.8660254037844388,89.3088,22.6887,True,13,2,False
CL510,Khulna,22.8319,89.55,2017,7,2017-07-01,2017_07,Monsoon,train,720.0,399.0827941894531,0.7963146567344666,32.15999984741211,0.3973999917507171,593.7542114257812,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-0.4999999999999997,-0.8660254037844388,89.55,22.8319,True,14,1,False
CL515,Paikgacha,22.585,89.3182,2017,7,2017-07-01,2017_07,Monsoon,train,687.0,408.9248352050781,0.8365566730499268,26.46999931335449,0.1928000003099441,570.6531372070312,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-0.4999999999999997,-0.8660254037844388,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2017,7,2017-07-01,2017_07,Monsoon,train,587.5,394.0111999511719,0.8035966753959656,32.45000076293945,0.3526999950408935,617.603759765625,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-0.4999999999999997,-0.8660254037844388,89.59,22.79,True,14,1,False
CL503,Chalna,22.6012,89.5195,2017,8,2017-08-01,2017_08,Monsoon,train,236.9,209.3189697265625,0.4550184905529022,28.876667022705078,0.567799985408783,453.9537963867188,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,-0.8660254037844385,-0.5000000000000004,89.5195,22.6012,True,11,4,False
CL504,Dumuria,22.8093,89.4145,2017,8,2017-08-01,2017_08,Monsoon,train,165.5,242.43099975585932,0.4356352686882019,31.56999969482422,0.7103999853134155,463.9288635253906,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-0.8660254037844385,-0.5000000000000004,89.4145,22.8093,True,15,0,True
CL509,Kapilmuni,22.6887,89.3088,2017,8,2017-08-01,2017_08,Monsoon,train,209.0,209.3189697265625,0.4399034678936004,28.770000457763672,0.5055999755859375,455.7742462158203,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,-0.8660254037844385,-0.5000000000000004,89.3088,22.6887,True,12,3,False
CL510,Khulna,22.8319,89.55,2017,8,2017-08-01,2017_08,Monsoon,train,449.5,225.38021850585932,0.4428410232067108,33.04999923706055,0.3794000148773193,502.47119140625,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-0.8660254037844385,-0.5000000000000004,89.55,22.8319,True,14,1,False
CL515,Paikgacha,22.585,89.3182,2017,8,2017-08-01,2017_08,Monsoon,train,259.4,209.3189697265625,0.44995978474617,30.88999938964844,0.5069000124931335,444.7225341796875,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-0.8660254037844385,-0.5000000000000004,89.3182,22.585,True,14,1,False
CL517,Rupsa,22.79,89.59,2017,8,2017-08-01,2017_08,Monsoon,train,239.5,221.8468780517578,0.4511826932430267,28.229999542236328,0.3287999927997589,505.4096984863281,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-0.8660254037844385,-0.5000000000000004,89.59,22.79,True,14,1,False
CL503,Chalna,22.6012,89.5195,2017,9,2017-09-01,2017_09,Monsoon,train,161.4,314.47174072265625,0.3386460244655609,30.983333587646484,0.5662000179290771,538.4859008789062,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,-1.0,-1.8369701987210292e-16,89.5195,22.6012,True,13,2,False
CL504,Dumuria,22.8093,89.4145,2017,9,2017-09-01,2017_09,Monsoon,train,193.6,211.1174774169922,0.3206205368041992,30.58333396911621,0.7276999950408936,389.478271484375,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-1.0,-1.8369701987210292e-16,89.4145,22.8093,True,15,0,True
CL509,Kapilmuni,22.6887,89.3088,2017,9,2017-09-01,2017_09,Monsoon,train,93.0,187.9235382080078,0.3210965692996979,29.809999465942383,0.4851000010967254,356.43235778808594,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,-1.0,-1.8369701987210292e-16,89.3088,22.6887,True,13,2,False
CL510,Khulna,22.8319,89.55,2017,9,2017-09-01,2017_09,Monsoon,train,213.0,236.9289703369141,0.3283234238624573,32.07666778564453,0.5874000191688538,413.3799133300781,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-1.0,-1.8369701987210292e-16,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2017,9,2017-09-01,2017_09,Monsoon,train,393.0,194.3035430908203,0.3323100507259369,30.09666633605957,0.336899995803833,471.0258483886719,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-1.0,-1.8369701987210292e-16,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2017,9,2017-09-01,2017_09,Monsoon,train,155.3,250.23812866210932,0.331836849451065,30.670000076293945,0.703000009059906,457.5291137695313,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-1.0,-1.8369701987210292e-16,89.59,22.79,True,15,0,True
CL503,Chalna,22.6012,89.5195,2017,10,2017-10-01,2017_10,Post_Monsoon,train,587.5,331.27545166015625,0.5265615582466125,27.183332443237305,0.6881999969482422,391.4468994140625,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,-0.8660254037844386,0.5000000000000001,89.5195,22.6012,True,13,2,False
CL504,Dumuria,22.8093,89.4145,2017,10,2017-10-01,2017_10,Post_Monsoon,train,704.3,296.300048828125,0.5101298093795776,28.88999938964844,0.6050000190734863,243.95187377929688,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-0.8660254037844386,0.5000000000000001,89.4145,22.8093,True,15,0,True
CL509,Kapilmuni,22.6887,89.3088,2017,10,2017-10-01,2017_10,Post_Monsoon,train,528.0,322.46685791015625,0.5000737905502319,28.60333251953125,0.4228000044822693,202.49506378173828,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,-0.8660254037844386,0.5000000000000001,89.3088,22.6887,True,13,2,False
CL510,Khulna,22.8319,89.55,2017,10,2017-10-01,2017_10,Post_Monsoon,train,325.0,296.308349609375,0.5107915997505188,31.209999084472656,0.5372999906539917,245.7198944091797,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-0.8660254037844386,0.5000000000000001,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2017,10,2017-10-01,2017_10,Post_Monsoon,train,442.0,358.2123413085937,0.5105531215667725,29.049999237060547,0.45660001039505,373.1638793945313,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-0.8660254037844386,0.5000000000000001,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2017,10,2017-10-01,2017_10,Post_Monsoon,train,435.2,288.310791015625,0.5145132541656494,28.450000762939453,0.6399000287055969,263.0467224121094,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-0.8660254037844386,0.5000000000000001,89.59,22.79,True,15,0,True
CL503,Chalna,22.6012,89.5195,2017,11,2017-11-01,2017_11,Post_Monsoon,train,0.0,89.39862823486328,0.0355759970843791,25.94499969482422,0.5702999830245972,38.31814956665039,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,-0.5000000000000004,0.8660254037844384,89.5195,22.6012,True,13,2,False
CL504,Dumuria,22.8093,89.4145,2017,11,2017-11-01,2017_11,Post_Monsoon,train,0.0,122.33871459960938,0.0389610901474952,27.06999969482422,0.6243000030517578,60.961463928222656,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-0.5000000000000004,0.8660254037844384,89.4145,22.8093,True,15,0,True
CL509,Kapilmuni,22.6887,89.3088,2017,11,2017-11-01,2017_11,Post_Monsoon,train,0.0,108.89090728759766,0.0417997613549232,26.82999992370605,0.4984000027179718,25.274369716644287,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,-0.5000000000000004,0.8660254037844384,89.3088,22.6887,True,13,2,False
CL510,Khulna,22.8319,89.55,2017,11,2017-11-01,2017_11,Post_Monsoon,train,25.0,108.52578735351562,0.0368278846144676,29.200000762939453,0.5275999903678894,61.66868209838867,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-0.5000000000000004,0.8660254037844384,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2017,11,2017-11-01,2017_11,Post_Monsoon,train,11.0,100.88385772705078,0.0422817729413509,26.584999084472656,0.4970000088214874,47.08773040771485,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-0.5000000000000004,0.8660254037844384,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2017,11,2017-11-01,2017_11,Post_Monsoon,train,4.2,103.01563262939452,0.0356489121913909,27.09000015258789,0.661899983882904,60.3642692565918,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-0.5000000000000004,0.8660254037844384,89.59,22.79,True,15,0,True
CL503,Chalna,22.6012,89.5195,2017,12,2017-12-01,2017_12,Winter,train,53.0,121.02767181396484,0.0783310681581497,24.200000762939453,0.4325999915599823,32.50008010864258,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,-2.4492935982947064e-16,1.0,89.5195,22.6012,True,13,2,False
CL504,Dumuria,22.8093,89.4145,2017,12,2017-12-01,2017_12,Winter,train,10.0,113.23121643066406,0.0676656514406204,23.9950008392334,0.5519999861717224,14.449459075927734,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-2.4492935982947064e-16,1.0,89.4145,22.8093,True,15,0,True
CL509,Kapilmuni,22.6887,89.3088,2017,12,2017-12-01,2017_12,Winter,train,39.0,114.97278594970705,0.0671187564730644,23.645000457763672,0.5361999869346619,11.247762203216553,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,-2.4492935982947064e-16,1.0,89.3088,22.6887,True,13,2,False
CL510,Khulna,22.8319,89.55,2017,12,2017-12-01,2017_12,Winter,train,45.0,115.54519653320312,0.0715307220816612,25.84499931335449,0.4629000127315521,16.719602584838867,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-2.4492935982947064e-16,1.0,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2017,12,2017-12-01,2017_12,Winter,train,28.0,122.98485565185548,0.0700422823429107,23.225000381469727,0.4557999968528747,25.889951705932617,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-2.4492935982947064e-16,1.0,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2017,12,2017-12-01,2017_12,Winter,train,23.7,117.0418701171875,0.074529230594635,24.57999992370605,0.4796000123023987,15.268487930297852,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-2.4492935982947064e-16,1.0,89.59,22.79,True,15,0,True
CL503,Chalna,22.6012,89.5195,2018,1,2018-01-01,2018_01,Winter,train,0.0,0.4290668964385986,0.0,21.895000457763672,0.3133000135421753,5.547920227050781,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,0.4999999999999999,0.8660254037844387,89.5195,22.6012,True,13,2,False
CL504,Dumuria,22.8093,89.4145,2018,1,2018-01-01,2018_01,Winter,train,0.0,4.273915767669678,0.0,21.375,0.4765999913215637,6.0,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.4999999999999999,0.8660254037844387,89.4145,22.8093,True,15,0,True
CL509,Kapilmuni,22.6887,89.3088,2018,1,2018-01-01,2018_01,Winter,train,0.0,0.0,0.0004439454060047,21.61000061035156,0.2775000035762787,11.50478458404541,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,0.4999999999999999,0.8660254037844387,89.3088,22.6887,True,13,2,False
CL510,Khulna,22.8319,89.55,2018,1,2018-01-01,2018_01,Winter,train,0.0,0.1025792732834816,0.0,23.059999465942383,0.425599992275238,5.72236442565918,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.4999999999999999,0.8660254037844387,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2018,1,2018-01-01,2018_01,Winter,train,0.0,1.312245488166809,0.0003541142796166,21.31999969482422,0.3454999923706054,5.0,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.4999999999999999,0.8660254037844387,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2018,1,2018-01-01,2018_01,Winter,train,0.0,0.0,0.0,21.51499938964844,0.3039999902248382,5.423454284667969,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.4999999999999999,0.8660254037844387,89.59,22.79,True,15,0,True
CL503,Chalna,22.6012,89.5195,2018,2,2018-02-01,2018_02,Winter,train,0.0,6.468300342559815,0.0024701762013137,27.520000457763672,0.2718000113964081,14.767939567565918,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,0.8660254037844386,0.5000000000000001,89.5195,22.6012,True,13,2,False
CL504,Dumuria,22.8093,89.4145,2018,2,2018-02-01,2018_02,Winter,train,0.0,1.5053554773330688,0.0043890746310353,26.670000076293945,0.5884000062942505,41.64653015136719,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.8660254037844386,0.5000000000000001,89.4145,22.8093,True,15,0,True
CL509,Kapilmuni,22.6887,89.3088,2018,2,2018-02-01,2018_02,Winter,train,0.0,0.5122661590576172,0.0036488445475697,27.0,0.3289999961853027,19.300447463989258,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,0.8660254037844386,0.5000000000000001,89.3088,22.6887,True,13,2,False
CL510,Khulna,22.8319,89.55,2018,2,2018-02-01,2018_02,Winter,train,0.0,3.720142364501953,0.0046115703880786,28.809999465942383,0.3722000122070312,44.03156661987305,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.8660254037844386,0.5000000000000001,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2018,2,2018-02-01,2018_02,Winter,train,0.0,2.662322521209717,0.0031346855685114,26.59000015258789,0.2818999886512756,20.31587791442871,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.8660254037844386,0.5000000000000001,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2018,2,2018-02-01,2018_02,Winter,train,0.0,3.6726365089416495,0.0039903270080685,27.239999771118164,0.3163999915122986,37.87271881103516,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.8660254037844386,0.5000000000000001,89.59,22.79,True,15,0,True
CL503,Chalna,22.6012,89.5195,2018,3,2018-03-01,2018_03,Pre_Monsoon,train,25.0,16.7482852935791,0.0075298240408301,31.57999992370605,0.2755999863147735,42.97608184814453,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,1.0,6.123233995736766e-17,89.5195,22.6012,True,13,2,False
CL504,Dumuria,22.8093,89.4145,2018,3,2018-03-01,2018_03,Pre_Monsoon,train,0.0,8.935731887817383,0.0073969797231256,29.315000534057617,0.6703000068664551,24.838987350463867,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,1.0,6.123233995736766e-17,89.4145,22.8093,True,15,0,True
CL509,Kapilmuni,22.6887,89.3088,2018,3,2018-03-01,2018_03,Pre_Monsoon,train,0.0,15.011406898498535,0.0068364120088517,29.09499931335449,0.4401000142097473,41.563241958618164,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,1.0,6.123233995736766e-17,89.3088,22.6887,True,13,2,False
CL510,Khulna,22.8319,89.55,2018,3,2018-03-01,2018_03,Pre_Monsoon,train,0.0,6.595705509185791,0.0078057856298983,31.7450008392334,0.4417000114917755,33.72540664672852,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,1.0,6.123233995736766e-17,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2018,3,2018-03-01,2018_03,Pre_Monsoon,train,8.0,16.41109848022461,0.0078390836715698,29.450000762939453,0.3783999979496002,44.81967544555664,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,1.0,6.123233995736766e-17,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2018,3,2018-03-01,2018_03,Pre_Monsoon,train,6.4,7.121716499328613,0.0073566297069191,30.13999938964844,0.4478000104427337,34.49919128417969,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,1.0,6.123233995736766e-17,89.59,22.79,True,15,0,True
CL503,Chalna,22.6012,89.5195,2018,4,2018-04-01,2018_04,Pre_Monsoon,train,157.0,260.8050537109375,0.1430527716875076,31.236665725708008,0.3328000009059906,297.7895812988281,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,0.8660254037844387,-0.4999999999999998,89.5195,22.6012,True,13,2,False
CL504,Dumuria,22.8093,89.4145,2018,4,2018-04-01,2018_04,Pre_Monsoon,train,115.0,418.5176086425781,0.176693320274353,29.0766658782959,0.5842000246047974,217.07052612304688,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.8660254037844387,-0.4999999999999998,89.4145,22.8093,True,15,0,True
CL509,Kapilmuni,22.6887,89.3088,2018,4,2018-04-01,2018_04,Pre_Monsoon,train,58.0,367.4303588867188,0.1599620580673217,28.809999465942383,0.5322999954223633,100.79429626464844,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,0.8660254037844387,-0.4999999999999998,89.3088,22.6887,True,13,2,False
CL510,Khulna,22.8319,89.55,2018,4,2018-04-01,2018_04,Pre_Monsoon,train,135.0,326.0818176269531,0.1864554584026336,31.196666717529297,0.4896000027656555,228.09634399414065,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.8660254037844387,-0.4999999999999998,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2018,4,2018-04-01,2018_04,Pre_Monsoon,train,109.0,301.569580078125,0.1447974592447281,30.15666580200196,0.4083000123500824,303.0728759765625,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.8660254037844387,-0.4999999999999998,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2018,4,2018-04-01,2018_04,Pre_Monsoon,train,108.9,299.5727844238281,0.1803554147481918,30.06333351135254,0.479200005531311,221.0574951171875,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.8660254037844387,-0.4999999999999998,89.59,22.79,True,15,0,True
CL503,Chalna,22.6012,89.5195,2018,5,2018-05-01,2018_05,Pre_Monsoon,train,149.8,310.64508056640625,0.3078608512878418,28.8700008392334,0.4490000009536743,142.712646484375,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,0.4999999999999999,-0.8660254037844387,89.5195,22.6012,True,13,2,False
CL504,Dumuria,22.8093,89.4145,2018,5,2018-05-01,2018_05,Pre_Monsoon,train,237.2,312.1781311035156,0.2959136664867401,29.31999969482422,0.555899977684021,168.8253631591797,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.4999999999999999,-0.8660254037844387,89.4145,22.8093,True,15,0,True
CL509,Kapilmuni,22.6887,89.3088,2018,5,2018-05-01,2018_05,Pre_Monsoon,train,162.0,222.8000946044922,0.2766646444797516,26.75,0.4499000012874603,146.2319107055664,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,0.4999999999999999,-0.8660254037844387,89.3088,22.6887,True,13,2,False
CL510,Khulna,22.8319,89.55,2018,5,2018-05-01,2018_05,Pre_Monsoon,train,220.0,347.10498046875,0.3061155378818512,28.325000762939453,0.3156000077724457,194.16102600097656,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.4999999999999999,-0.8660254037844387,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2018,5,2018-05-01,2018_05,Pre_Monsoon,train,109.0,210.1484222412109,0.2896054089069366,25.559999465942383,0.4083999991416931,127.82805633544922,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.4999999999999999,-0.8660254037844387,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2018,5,2018-05-01,2018_05,Pre_Monsoon,train,174.5,388.4598083496094,0.3092277348041534,27.020000457763672,0.4126000106334686,169.0443115234375,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.4999999999999999,-0.8660254037844387,89.59,22.79,True,15,0,True
CL503,Chalna,22.6012,89.5195,2018,6,2018-06-01,2018_06,Monsoon,train,416.2,385.9976501464844,0.4803522527217865,30.43000030517578,0.5393000245094299,545.1029052734375,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,1.2246467991473532e-16,-1.0,89.5195,22.6012,True,12,3,False
CL504,Dumuria,22.8093,89.4145,2018,6,2018-06-01,2018_06,Monsoon,train,135.0,258.5923156738281,0.3903402388095855,29.96999931335449,0.5235999822616577,345.5063171386719,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,1.2246467991473532e-16,-1.0,89.4145,22.8093,True,14,1,False
CL509,Kapilmuni,22.6887,89.3088,2018,6,2018-06-01,2018_06,Monsoon,train,220.0,275.9633483886719,0.4165571928024292,29.13999938964844,0.4120000004768371,349.64056396484375,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,1.2246467991473532e-16,-1.0,89.3088,22.6887,True,13,2,False
CL510,Khulna,22.8319,89.55,2018,6,2018-06-01,2018_06,Monsoon,train,240.0,295.8572998046875,0.4048641920089721,30.46999931335449,0.3120999932289123,402.7109680175781,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,1.2246467991473532e-16,-1.0,89.55,22.8319,True,14,1,False
CL515,Paikgacha,22.585,89.3182,2018,6,2018-06-01,2018_06,Monsoon,train,148.0,374.1551513671875,0.4567264318466186,28.549999237060547,0.4828999936580658,530.3423461914062,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,1.2246467991473532e-16,-1.0,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2018,6,2018-06-01,2018_06,Monsoon,train,224.3,328.1847839355469,0.4312188327312469,28.01000022888184,0.4704000055789947,406.6408386230469,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,1.2246467991473532e-16,-1.0,89.59,22.79,True,15,0,True
CL503,Chalna,22.6012,89.5195,2018,7,2018-07-01,2018_07,Monsoon,train,716.7,185.87586975097656,0.583590567111969,28.690000534057617,0.5550000071525574,467.6222839355469,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,-0.4999999999999997,-0.8660254037844388,89.5195,22.6012,True,13,2,False
CL504,Dumuria,22.8093,89.4145,2018,7,2018-07-01,2018_07,Monsoon,train,266.2,152.7213592529297,0.5431756973266602,30.809999465942383,0.7376999855041504,342.8466491699219,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-0.4999999999999997,-0.8660254037844388,89.4145,22.8093,True,14,1,False
CL509,Kapilmuni,22.6887,89.3088,2018,7,2018-07-01,2018_07,Monsoon,train,569.0,198.5404663085937,0.5598520040512085,31.01000022888184,0.4833999872207641,432.24969482421875,48315.43359375,157.5592803955078,4.3667826652526855,1.917250394821167,-0.4999999999999997,-0.8660254037844388,89.3088,22.6887,True,13,2,False
CL510,Khulna,22.8319,89.55,2018,7,2018-07-01,2018_07,Monsoon,train,267.0,149.9713592529297,0.541382908821106,32.15999984741211,0.5029000043869019,373.1681518554688,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-0.4999999999999997,-0.8660254037844388,89.55,22.8319,True,14,1,False
CL515,Paikgacha,22.585,89.3182,2018,7,2018-07-01,2018_07,Monsoon,train,425.0,229.9093170166016,0.5775142908096313,29.950000762939453,0.321399986743927,423.7251586914063,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-0.4999999999999997,-0.8660254037844388,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2018,7,2018-07-01,2018_07,Monsoon,train,428.5,156.66937255859375,0.5549994707107544,31.56999969482422,0.4704000055789947,380.8208312988281,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-0.4999999999999997,-0.8660254037844388,89.59,22.79,True,15,0,True
CL503,Chalna,22.6012,89.5195,2018,8,2018-08-01,2018_08,Monsoon,train,583.5,209.3189697265625,0.323003202676773,28.876667022705078,0.2737999856472015,471.9140625,31467.640625,108.51805877685548,3.4914283752441406,1.7203952074050903,-0.8660254037844385,-0.5000000000000004,89.5195,22.6012,True,11,4,False
CL504,Dumuria,22.8093,89.4145,2018,8,2018-08-01,2018_08,Monsoon,train,190.3,89.90235137939453,0.2724640369415283,31.309999465942383,0.7529000043869019,342.86285400390625,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-0.8660254037844385,-0.5000000000000004,89.4145,22.8093,True,14,1,False
